DATA,TEMP
1983-10-01,19.553590838357742
1983-11-01,13.779496839091422
1983-12-01,12.744142053016082
1984-01-01,19.97171488658048
1984-02-01,21.52474706569349
1984-03-01,28.89169458199879
1984-04-01,25.885183568587717
1984-05-01,23.615367306807162
1984-06-01,18.179754679911607
1984-07-01,16.606811831835625
1984-08-01,18.597878728134358
1984-09-01,19.39430548665384
1984-10-01,19.235020134949952
1984-11-01,14.81485162516676
1984-12-01,13.301640783979721
1985-01-01,18.71734274191228
1985-02-01,23.018047237917532
1985-03-01,27.358573071848774
1985-04-01,25.506880858290955
1985-05-01,22.560101851768824
1985-06-01,19.951804217617493
1985-07-01,17.721809293762913
1985-08-01,18.75716407983825
1985-09-01,20.389838934803205
1985-10-01,18.73725341087527
1985-11-01,14.854672963092735
1985-12-01,14.715298280351824
1986-01-01,17.482881266207063
1986-02-01,21.305729707100625
1986-03-01,31.519902885113126
1986-04-01,24.810007444586397
1986-05-01,26.681610327107215
1986-06-01,13.122444763312828
1986-07-01,17.60234527998499
1986-08-01,17.224042569688223
1986-09-01,19.89207221072853
1986-10-01,17.423149259318105
1986-11-01,16.18868778361288
1986-12-01,15.113511659611575
1987-01-01,17.56252394205901
1987-02-01,25.845362230661735
1987-03-01,26.860806347774094
1987-04-01,24.909560789401333
1987-05-01,25.62634487206887
1987-06-01,15.49181436990833
1987-07-01,16.905471866280433
1987-08-01,19.254930803912934
1987-09-01,18.299218693689543
1987-10-01,18.199665348874603
1987-11-01,15.790474404353144
1987-12-01,13.819318177017395
1988-01-01,19.235020134949945
1988-02-01,21.863228438064272
1988-03-01,28.752319899257884
1988-04-01,27.458126416663706
1988-05-01,21.684032417397386
1988-06-01,20.62876696235907
1988-07-01,13.699854163239468
1988-08-01,19.075734783246048
1988-09-01,20.071268231395415
1988-10-01,17.1045785559103
1988-11-01,16.20859845257587
1988-12-01,14.735208949314814
1989-01-01,17.56252394205901
1989-02-01,24.371972727400678
1989-03-01,29.608478664666343
1989-04-01,24.312240720511713
1989-05-01,20.529213617544123
1989-06-01,21.78358576221232
1989-07-01,15.51172503887132
1989-08-01,18.458504045393443
1989-09-01,18.100112004059667
1989-10-01,20.190732245173336
1989-11-01,13.480836804646614
1989-12-01,15.272797011315465
1990-01-01,17.482881266207063
1990-02-01,23.993670017103916
1990-03-01,29.40937197503647
1990-04-01,26.36303962369941
1990-05-01,20.031446893469443
1990-06-01,18.617789397097333
1990-07-01,16.84573985939147
1990-08-01,19.513769500431767
1990-09-01,20.628766962359062
1990-10-01,18.020469328207717
1990-11-01,13.540568811535572
1990-12-01,15.890027749168075
1991-01-01,18.75716407983825
1991-02-01,24.710454099771464
1991-03-01,23.71492065162209
1991-04-01,25.18831015488316
1991-05-01,23.91402734125196
1991-06-01,22.281352486287012
1991-07-01,15.292707680278454
1991-08-01,18.08020133509668
1991-09-01,18.47841471435643
1991-10-01,19.712876190061635
1991-11-01,13.819318177017395
1991-12-01,15.671010390575216
1992-01-01,18.17975467991162
1992-02-01,22.062335127694148
1992-03-01,27.557679761478646
1992-04-01,26.761253002959155
1992-05-01,22.122067134583105
1992-06-01,19.473948162505796
1992-07-01,16.6466331697616
1992-08-01,18.49832538331942
1992-09-01,20.66858830028503
1992-10-01,18.538146721245393
1992-11-01,13.500747473609596
1992-12-01,16.04931310087197
1993-01-01,17.980647990281746
1993-02-01,23.49590329302924
1993-03-01,27.219198389107856
1993-04-01,25.865272899624728
1993-05-01,24.75027543769744
1993-06-01,17.243953238651205
1993-07-01,16.248419790501853
1993-08-01,19.29475214183891
1993-09-01,19.792518865913593
1993-10-01,18.71734274191228
1993-11-01,14.19762088731415
1993-12-01,13.202087439164792
1994-01-01,19.075734783246048
1994-02-01,21.88313910702726
1994-03-01,31.659277567854033
1994-04-01,23.37643927925131
1994-05-01,24.133044699844827
1994-06-01,17.70189862479992
1994-07-01,16.52716915598367
1994-08-01,18.458504045393443
1994-09-01,21.325640376063614
1994-10-01,15.750653066427162
1994-11-01,17.14439989383628
1994-12-01,11.66896592901476
1995-01-01,19.135466790135013
1995-02-01,22.341084493175963
1995-03-01,29.94696003703713
1995-04-01,24.312240720511713
1995-05-01,24.05340202399288
1995-06-01,18.319129362652532
1995-07-01,17.20413190072523
1995-08-01,19.45403749354281
1995-09-01,19.613322845246707
1995-10-01,17.68198795583693
1995-11-01,15.013958314796637
1995-12-01,15.989581093983013
1996-01-01,19.653144183172678
1996-02-01,19.911982879691514
1996-03-01,28.8916945819988
1996-04-01,27.199287720144874
1996-05-01,21.584479072582454
1996-06-01,19.7726081969506
1996-07-01,14.078156873536228
1996-08-01,20.569034955470098
1996-09-01,18.896538762579162
1996-10-01,18.438593376430454
1996-11-01,15.093600990648586
1996-12-01,15.272797011315465
1997-01-01,19.075734783246048
1997-02-01,21.484925727767518
1997-03-01,27.796607789034496
1997-04-01,26.46259296851434
1997-05-01,21.026980341618806
1997-06-01,20.56903495547009
1997-07-01,16.148866445686913
1997-08-01,18.677521403986304
1997-09-01,20.947337665766852
1997-10-01,17.681987955836938
1997-11-01,15.332529018204436
1997-12-01,14.336995570055063
1998-01-01,16.6466331697616
1998-02-01,25.009114134216265
1998-03-01,26.601967651255258
1998-04-01,23.59545663784417
1998-05-01,22.998136568954543
1998-06-01,19.951804217617493
1998-07-01,17.46297059724408
1998-08-01,17.044846549021337
1998-09-01,20.330106927914247
1998-10-01,18.956270769468127
1998-11-01,16.128955776723924
1998-12-01,15.352439687167418
1999-01-01,16.049313100871977
1999-02-01,27.000181030514998
1999-03-01,24.59099008599354
1999-04-01,26.621878320218244
1999-05-01,22.639744527620778
1999-06-01,18.73725341087527
1999-07-01,16.72627584561354
1999-08-01,18.100112004059675
1999-09-01,21.305729707100625
1999-10-01,17.94082665235577
1999-11-01,14.038335535610255
1999-12-01,15.073690321685595
2000-01-01,15.929849087094055
2000-02-01,27.239109058070845
2000-03-01,26.26348627888447
2000-04-01,22.261441817324016
2000-05-01,27.935982471775414
2000-06-01,17.642166617910956
2000-07-01,15.113511659611568
2000-08-01,18.339040031615518
2000-09-01,20.13100023828438
2000-10-01,19.31466281080189
2000-11-01,14.635655604499876
2000-12-01,14.635655604499876
2001-01-01,17.781541300651877
2001-02-01,23.973759348140923
2001-03-01,25.865272899624728
2001-04-01,26.8408956788111
2001-05-01,24.77018610666042
2001-06-01,15.05377965272261
2001-07-01,18.159844010948632
2001-08-01,19.513769500431767
2001-09-01,20.131000238284372
2001-10-01,18.896538762579162
2001-11-01,13.221998108127774
2001-12-01,14.496280921758963
2002-01-01,19.215109465986963
2002-02-01,23.11760058273248
2002-03-01,26.22366494095849
2002-04-01,25.745808885846806
2002-05-01,25.009114134216272
2002-06-01,19.33457347976488
2002-07-01,14.396727576944025
2002-08-01,20.748230976136984
2002-09-01,19.573501507320724
2002-10-01,16.52716915598367
2002-11-01,15.710831728501196
2002-12-01,13.16226610123881
2003-01-01,19.33457347976488
2003-02-01,21.425193720878553
2003-03-01,30.36508408525986
2003-04-01,26.80107434088513
2003-05-01,23.27688593443638
2003-06-01,14.217531556277141
2003-07-01,19.155377459098
2003-08-01,19.07573478324604
2003-09-01,20.15091090724736
2003-10-01,18.020469328207724
2003-11-01,14.19762088731415
2003-12-01,15.770563735390155
2004-01-01,18.5182360522824
2004-02-01,22.520280513842856
2004-03-01,24.84982878251237
2004-04-01,27.318751733922802
2004-05-01,25.825451561698745
2004-06-01,17.064757217984326
2004-07-01,16.42761581116874
2004-08-01,19.454037493542803
2004-09-01,20.11108956932139
2004-10-01,17.622255948947974
2004-11-01,15.15333299753755
2004-12-01,15.810385073316127
2005-01-01,17.861183976503817
2005-02-01,22.619833858657795
2005-03-01,24.332151389474696
2005-04-01,28.07535715451632
2005-05-01,23.774652658511055
2005-06-01,18.3589507005785
2005-07-01,16.865650528354465
2005-08-01,18.060290666133692
2005-09-01,21.06680167954478
2005-10-01,18.896538762579155
2005-11-01,14.994047645833646
2005-12-01,13.859139514943369
2006-01-01,17.542613273096027
2006-02-01,25.16839948592017
2006-03-01,28.015625147627354
2006-04-01,25.88518356858771
2006-05-01,22.04242445873117
2006-06-01,17.8810946454668
2006-07-01,16.98511454213238
2006-08-01,19.633233514209696
2006-09-01,18.339040031615518
2006-10-01,20.409749603766198
2006-11-01,13.6600328253135
2006-12-01,15.252886342352479
2007-01-01,16.009491762946
2007-02-01,24.113134030881845
2007-03-01,28.971337257850745
2007-04-01,24.73036476873445
2007-05-01,23.635277975770144
2007-06-01,18.956270769468127
2007-07-01,14.79494095620377
2007-08-01,18.47841471435643
2007-09-01,20.031446893469436
2007-10-01,20.051357562432433
2007-11-01,15.49181436990833
2007-12-01,12.206553991015419
2008-01-01,18.159844010948632
2008-02-01,24.252508713622756
2008-03-01,27.81651845799748
2008-04-01,23.336617941325336
2008-05-01,23.81447399643703
2008-06-01,18.956270769468127
2008-07-01,17.32359591450316
2008-08-01,18.59787872813435
2008-09-01,20.071268231395415
2008-10-01,18.438593376430454
2008-11-01,16.507258487020685
2008-12-01,14.376816907981034
2009-01-01,16.56699049390965
2009-02-01,21.763675093249333
2009-03-01,27.677143775256575
2009-04-01,25.925004906513685
2009-05-01,26.54223564436629
2009-06-01,17.622255948947974
2009-07-01,15.690921059538205
2009-08-01,19.513769500431774
2009-09-01,19.294752141838902
2009-10-01,18.956270769468127
2009-11-01,14.356906239018052
2009-12-01,15.372350356130408
2010-01-01,15.3723503561304
2010-02-01,25.845362230661735
2010-03-01,27.49794775458969
2010-04-01,23.515813961992222
2010-05-01,25.387416844513027
2010-06-01,20.011536224506457
2010-07-01,14.894494301018701
2010-08-01,19.135466790135013
2010-09-01,19.752697527987618
2010-10-01,17.721809293762913
2010-11-01,15.312618349241436
2010-12-01,13.75958617012844
2011-01-01,20.867694989914906
2011-02-01,24.25250871362275
2011-03-01,24.232598044659767
2011-04-01,26.92053835466305
2011-05-01,22.79902987932468
2011-06-01,17.622255948947974
2011-07-01,17.383327921392123
2011-08-01,18.916449431542155
2011-09-01,20.290285589988276
2011-10-01,18.418682707467465
2011-11-01,13.739675501165447
2011-12-01,16.328062466353792
2012-01-01,15.173243666500532
2012-02-01,25.467059520364984
2012-03-01,27.278930395996824
2012-04-01,26.42277163058837
2012-05-01,23.436171286140276
2012-06-01,18.53814672124538
2012-07-01,15.591367714723276
2012-08-01,18.996092107394094
2012-09-01,18.159844010948632
2012-10-01,19.035913445320077
2012-11-01,16.945293204206404
2012-12-01,13.202087439164783
2013-01-01,17.104578555910308
2013-02-01,22.87867255517662
2013-03-01,27.49794775458969
2013-04-01,27.577590430441635
2013-05-01,23.63527797577015
2013-06-01,17.30368524554017
2013-07-01,16.3280624663538
2013-08-01,18.697432072949287
2013-09-01,20.68849896924802
2013-10-01,18.49832538331941
2013-11-01,14.416638245907016
2013-12-01,14.277263563166105
2014-01-01,20.728320307173995
2014-02-01,20.70840963821101
2014-03-01,28.35410651999814
2014-04-01,25.865272899624728
2014-05-01,22.420727169027913
2014-06-01,17.901005314429796
2014-07-01,17.383327921392123
2014-08-01,19.215109465986963
2014-09-01,19.97171488658048
2014-10-01,18.259397355763568
2014-11-01,14.33699557005507
2014-12-01,15.073690321685595
2015-01-01,18.677521403986297
2015-02-01,21.803496431175315
2015-03-01,26.542235644366293
2015-04-01,26.70152099607019
2015-05-01,24.073312692955863
2015-06-01,18.239486686800586
2015-07-01,15.989581093983013
2015-08-01,19.29475214183891
2015-09-01,18.398772038504475
2015-10-01,19.45403749354281
2015-11-01,15.651099721612226
2015-12-01,14.416638245907016
2016-01-01,20.68849896924802
2016-02-01,21.564568403619464
2016-03-01,26.94044902362604
2016-04-01,23.2370645965104
2016-05-01,25.407327513476016
2016-06-01,17.980647990281746
2016-07-01,17.821362638577842
2016-08-01,19.115556121172023
2016-09-01,20.987159003692835
2016-10-01,18.976181438431112
2016-11-01,14.257352894203112
2016-12-01,14.934315638944682
2017-01-01,17.542613273096027
2017-02-01,24.989203465253283
2017-03-01,23.097689913769486
2017-04-01,28.374017188961126
2017-05-01,21.88313910702726
2017-06-01,18.916449431542148
2017-07-01,16.387794473242764
2017-08-01,18.558057390208376
2017-09-01,21.245997700211667
2017-10-01,17.980647990281746
2017-11-01,15.153332997537543
2017-12-01,14.575923597610913
2018-01-01,16.606811831835625
2018-02-01,27.04000236844098
2018-03-01,27.935982471775407
2018-04-01,23.13751125169546
2018-05-01,23.894116672288977
2018-06-01,18.3589507005785
2018-07-01,15.213065004426515
2018-08-01,18.777074748801233
2018-09-01,19.653144183172678
2018-10-01,19.33457347976488
2018-11-01,14.794940956203778
2018-12-01,16.945293204206404
2019-01-01,14.237442225240123
2019-02-01,25.586523534142906
2019-03-01,27.298841064959813
2019-04-01,26.303307616810446
2019-05-01,22.818940548287664
2019-06-01,17.34350658346615
2019-07-01,16.069223769834966
2019-08-01,19.812429534876575
2019-09-01,18.63770006606033
2019-10-01,16.72627584561354
2019-11-01,16.98511454213238
2019-12-01,15.352439687167426
2020-01-01,18.060290666133692
2020-02-01,25.705987547920824
2020-03-01,26.064379589254596
2020-04-01,23.3963499482143
2020-05-01,21.9627817828792
2020-06-01,20.409749603766212
2020-07-01,16.786007852502497
2020-08-01,18.100112004059675
2020-09-01,20.369928265840223
2020-10-01,17.184221231762255
2020-11-01,16.547079824946653
2020-12-01,14.794940956203778
2021-01-01,17.741719962725895
2021-02-01,24.949382127327308
2021-03-01,26.283396947847457
2021-04-01,26.36303962369941
2021-05-01,23.197243258584418
2021-06-01,15.591367714723276
2021-07-01,16.586901162872635
2021-08-01,19.493858831468778
2021-09-01,21.5048363967305
2021-10-01,15.929849087094055
2021-11-01,16.566990493909643
2021-12-01,15.49181436990833
2022-01-01,17.34350658346615
2022-02-01,23.495903293029233
2022-03-01,26.00464758236564
2022-04-01,26.203754271995507
2022-05-01,23.296796603399358
2022-06-01,19.812429534876582
2022-07-01,17.064757217984326
2022-08-01,18.259397355763568
2022-09-01,20.728320307173995
2022-10-01,17.104578555910308
2022-11-01,15.392261025093392
2022-12-01,15.392261025093392
2023-01-01,20.429660272729187
2023-02-01,22.699476534509742
2023-03-01,26.92053835466305
2023-04-01,25.7458088858468
2023-05-01,21.16635502435972
2023-06-01,21.186265693322703
2023-07-01,14.536102259684938
2023-08-01,18.358950700578507
2023-09-01,19.653144183172678
2023-10-01,18.39877203850448
2023-11-01,15.810385073316127
2023-12-01,15.033868983759621
2024-01-01,17.32359591450316
2024-02-01,22.81894054828767
2024-03-01,29.429282643999457
2024-04-01,25.586523534142895
